,26.0 Beta,JavaScript,Added support for DisposableStack constructor from the Explicit Resource Management Proposal behind runtime flag.  (151280591),,https://bugs.webkit.org/buglist.cgi?content=151280591
,26.0 Beta,JavaScript,Added support for the notation option for Intl.PluralRules.  (152149896),,https://bugs.webkit.org/buglist.cgi?content=152149896
,26.0 Beta,JavaScript,Fixed Array.prototype.pop to throw an exception when the array is frozen.  (141805240),,https://bugs.webkit.org/buglist.cgi?content=141805240
,26.0 Beta,JavaScript,Fixed performance of Math.hypot() that was significantly slower than Math.sqrt().  (141821484),,https://bugs.webkit.org/buglist.cgi?content=141821484
,26.0 Beta,JavaScript,Fixed Array#indexOf and Array#includes to treat +0 and -0 as the same value.  (148472519),,https://bugs.webkit.org/buglist.cgi?content=148472519
,26.0 Beta,JavaScript,Fixed iterator helpers incorrectly closing iterators on early errors.  (148774612),,https://bugs.webkit.org/buglist.cgi?content=148774612
,26.0 Beta,JavaScript,Fixed Iterator.prototype.reduce failing with an undefined initial parameter.  (149470140),,https://bugs.webkit.org/buglist.cgi?content=149470140
,26.0 Beta,JavaScript,Fixed f() = 1 behavior with other engines when not using strict mode.  (149831750),,https://bugs.webkit.org/buglist.cgi?content=149831750
,26.0 Beta,JavaScript,Fixed nested negated classes resulting in incorrect matches.  (151000852),,https://bugs.webkit.org/buglist.cgi?content=151000852
,26.0 Beta,Lockdown Mode,Added support for more web fonts in Lockdown Mode by replacing a fragile hard-coded allowlist with a safe parser that handles a broader range of fonts without compromising security.  (149314760),,https://bugs.webkit.org/buglist.cgi?content=149314760
,26.0 Beta,Media,Added support for in-band tracks in MSE.  (129295806),,https://bugs.webkit.org/buglist.cgi?content=129295806
,26.0 Beta,Media,Added support for detachable MediaSource objects to allow for seamless switching between objects attached to a media element.  (129298010),,https://bugs.webkit.org/buglist.cgi?content=129298010
,26.0 Beta,Media,Added support for MediaSource prefers DecompressionSession.  (142761051),,https://bugs.webkit.org/buglist.cgi?content=142761051
,26.0 Beta,Media,Added support for WebCodec’s AudioEncoder and AudioDecoder.  (142916087),,https://bugs.webkit.org/buglist.cgi?content=142916087
,26.0 Beta,Media,Added support for ALAC and PCM audio in MediaRecorder.  (144145333),,https://bugs.webkit.org/buglist.cgi?content=144145333
,26.0 Beta,Media,Fixed picture-in-picture to exit when the video element is removed.  (123869436),,https://bugs.webkit.org/buglist.cgi?content=123869436
,26.0 Beta,Media,Fixed MP4 seeking with b-frames to prevent out-of-order frame display by suppressing frames with earlier presentation timestamps following the seek point.  (140415210),,https://bugs.webkit.org/buglist.cgi?content=140415210
,26.0 Beta,Media,"Fixed media elements on iPadOS to support the volume being changed by web developers, similar to macOS and visionOS. The :volume-locked pseudo-class can continue to be used for feature detection.  (141555604)",,https://bugs.webkit.org/buglist.cgi?content=141555604
,26.0 Beta,Media,Fixed seeking or scrubbing not always seeking to the time requested.  (142275903) (FB16223006),,https://bugs.webkit.org/buglist.cgi?content=142275903
,26.0 Beta,Media,Fixed stale audio buffer data after seeking when playing sound through an AudioContext.  (146057507),,https://bugs.webkit.org/buglist.cgi?content=146057507
,26.0 Beta,Media,Fixed subtitle tracks with no srclang to be shown with the correct label.  (147722563),,https://bugs.webkit.org/buglist.cgi?content=147722563
,26.0 Beta,Media,Fixed MediaSession to handle SVG icons with subresources.  (150665852),,https://bugs.webkit.org/buglist.cgi?content=150665852
,26.0 Beta,Media,Fixed MediaCapabilitiesDecodingInfo.configuration to be correctly populated even when .supported is false.  (150680756),,https://bugs.webkit.org/buglist.cgi?content=150680756
,26.0 Beta,Networking,Added support for <link rel=dns-prefetch> on iOS while improving privacy on macOS.  (144699889),,https://bugs.webkit.org/buglist.cgi?content=144699889
,26.0 Beta,Privacy,Added support for preventing fingerprinting for known tracking scripts.  (134227067),,https://bugs.webkit.org/buglist.cgi?content=134227067
,26.0 Beta,Rendering,Fixed an issue to allow images in scroll containers to load when they are near the viewport rather than when they are intersecting the viewport.  (118706766),,https://bugs.webkit.org/buglist.cgi?content=118706766
,26.0 Beta,Rendering,Fixed a disappearing stretched image in a vertical flexbox layout.  (135897530),,https://bugs.webkit.org/buglist.cgi?content=135897530
,26.0 Beta,Rendering,Fixed CSS gradient interpolation into regions beyond the first or last color stop.  (142738948),,https://bugs.webkit.org/buglist.cgi?content=142738948
,26.0 Beta,Rendering,Fixed integrating position-area and self-alignment properties for align-self and justify-self  (145889235),,https://bugs.webkit.org/buglist.cgi?content=145889235
,26.0 Beta,Rendering,Fixed will-change: view-transition-name to create a stacking context and a backdrop root.  (146281670),,https://bugs.webkit.org/buglist.cgi?content=146281670
,26.0 Beta,Rendering,Fixed will-change: offset-path to create a stacking context and a containing block.  (146292698),,https://bugs.webkit.org/buglist.cgi?content=146292698
,26.0 Beta,Rendering,Fixed <datalist> dropdowns not displaying option labels.  (146921617),,https://bugs.webkit.org/buglist.cgi?content=146921617
,26.0 Beta,Rendering,Fixed the text indicator sometimes getting clipped during a bounce animation.  (147602900),,https://bugs.webkit.org/buglist.cgi?content=147602900
,26.0 Beta,Rendering,Fixed geometry values inside content-visibility: hidden subtrees.  (148553259),,https://bugs.webkit.org/buglist.cgi?content=148553259
,26.0 Beta,Rendering,Fixed not marking content-visibility: hidden content for layout when targeting content-visibility: auto.  (148663896),,https://bugs.webkit.org/buglist.cgi?content=148663896
,26.0 Beta,Rendering,Fixed incorrect ruby annotation positioning in sideways-lr.  (148713073),,https://bugs.webkit.org/buglist.cgi?content=148713073
,26.0 Beta,Rendering,Fixed: Prevented hit testing content inside a skipped subtree.  (148741508),,https://bugs.webkit.org/buglist.cgi?content=148741508
,26.0 Beta,Rendering,Fixed an issue where feMerge incorrectly positioned HTML elements when merging the same feMergeNode multiple times.  (149431216),,https://bugs.webkit.org/buglist.cgi?content=149431216
,26.0 Beta,Rendering,Fixed an issue in determining when a flex item should be used for percentage resolution during intrinsic width computation.  (149615295),,https://bugs.webkit.org/buglist.cgi?content=149615295
,26.0 Beta,Rendering,Fixed an issue causing a <canvas> element to disappear for one frame if a view transition occurs.  (149709642),,https://bugs.webkit.org/buglist.cgi?content=149709642
,26.0 Beta,Rendering,Fixed invisible <audio> controls when transformed due to incorrect coordinate space calculations for clipped child elements.  (150526971),,https://bugs.webkit.org/buglist.cgi?content=150526971
,26.0 Beta,Rendering,Fixed centering text for <input type=button> elements with display: flex.  (151148821),,https://bugs.webkit.org/buglist.cgi?content=151148821
,26.0 Beta,Rendering,Fixed showing a resize cursor even when text overlaps the resize control.  (151309503),,https://bugs.webkit.org/buglist.cgi?content=151309503
,26.0 Beta,Safari View Controller,Fixed lvh and vh viewport units getting incorrectly sized relative to the small viewport in SFSafariViewController.  (108380836),,https://bugs.webkit.org/buglist.cgi?content=108380836
,26.0 Beta,Scrolling,Fixed selection does not update during autoscroll when selecting with a gesture or a mouse.  (144744443),,https://bugs.webkit.org/buglist.cgi?content=144744443
,26.0 Beta,Scrolling,Fixed autoscrolling for smooth scrolling while selecting text.  (144900491),,https://bugs.webkit.org/buglist.cgi?content=144900491
,26.0 Beta,Service Workers,Fixed the ReadableStream cancel method not getting reliably called in Service Worker.  (144297119),,https://bugs.webkit.org/buglist.cgi?content=144297119
,26.0 Beta,Service Workers,"Fixed an issue where navigation preload responses incorrectly retained a redirection flag when served from disk cache, causing security check failures during loading.  (144571433)",,https://bugs.webkit.org/buglist.cgi?content=144571433
,26.0 Beta,Spatial Web,Added support for the <model> element for embedding interactive 3D models into web content in visionOS.  (99085736),,https://bugs.webkit.org/buglist.cgi?content=99085736
,26.0 Beta,Spatial Web,"Added playback support for 180º, 360º, and Apple Projected Media Profile formats.  (140124611)",,https://bugs.webkit.org/buglist.cgi?content=140124611
,26.0 Beta,Spatial Web,Added support for spatial audio in visionOS.  (145661522),,https://bugs.webkit.org/buglist.cgi?content=145661522
,26.0 Beta,SVG,"Added support for pointer-events=""bounding-box"" for SVG group containers.  (148181592)",,https://bugs.webkit.org/buglist.cgi?content=148181592
,26.0 Beta,SVG,Fixed SVG paint server fallback handling for a non-existent URL.  (144493507),,https://bugs.webkit.org/buglist.cgi?content=144493507
,26.0 Beta,SVG,Fixed respecting the CSS image-rendering property when drawing an SVG.  (144507619),,https://bugs.webkit.org/buglist.cgi?content=144507619
,26.0 Beta,SVG,Fixed handling url(...) none to match the SVG Paint Server specification.  (146454258),https://svgwg.org/svg2-draft/painting.html#SpecifyingPaint,https://bugs.webkit.org/buglist.cgi?content=146454258
,26.0 Beta,SVG,Fixed ancestor bounding box for “disabled” <foreignObject> and <image>.  (147455573),,https://bugs.webkit.org/buglist.cgi?content=147455573
,26.0 Beta,SVG,Fixed: Improved handling of SVG images with subresources.  (148607855),,https://bugs.webkit.org/buglist.cgi?content=148607855
,26.0 Beta,Text,Fixed generating scroll to text fragments around text that contains newlines.  (137109344),,https://bugs.webkit.org/buglist.cgi?content=137109344
,26.0 Beta,Text,Fixed generating text fragments when the selected text starts and ends in different blocks.  (137761701),,https://bugs.webkit.org/buglist.cgi?content=137761701
,26.0 Beta,Text,Fixed bold synthesis to be less aggressive.  (138047199),,https://bugs.webkit.org/buglist.cgi?content=138047199
,26.0 Beta,Text,Fixed Copy Link to Highlight not working when selecting text that is its own block and when that text exists higher up in the document.  (144392379),,https://bugs.webkit.org/buglist.cgi?content=144392379
,26.0 Beta,Text,Fixed selections that start or end in white space not creating text fragments.  (145614181),,https://bugs.webkit.org/buglist.cgi?content=145614181
,26.0 Beta,Text,Fixed <b> and <strong> to use font-weight: bolder to match the Web Specification.  (146458131),,https://bugs.webkit.org/buglist.cgi?content=146458131
,26.0 Beta,URLs,Fixed making URL host and hostname setters handle @ correctly.  (146886347),,https://bugs.webkit.org/buglist.cgi?content=146886347
,26.0 Beta,Web Animations,Fixed CSS scroll-driven animations on pages using requestAnimationFrame to animate correctly after navigating away and back to the page.  (141528296),,https://bugs.webkit.org/buglist.cgi?content=141528296
,26.0 Beta,Web Animations,Fixed computing the time offset as needed when applying accelerated actions.  (142604875),,https://bugs.webkit.org/buglist.cgi?content=142604875
,26.0 Beta,Web API,Added support for the URLPattern API.  (114658976),,https://bugs.webkit.org/buglist.cgi?content=114658976
,26.0 Beta,Web API,Added support for scrollMargin in IntersectionObserver.  (117527880),,https://bugs.webkit.org/buglist.cgi?content=117527880
,26.0 Beta,Web API,Added support for the AudioDecoder and AudioEncoder APIs.  (118883953),,https://bugs.webkit.org/buglist.cgi?content=118883953
,26.0 Beta,Web API,Added support for Trusted Types.  (130065736),,https://bugs.webkit.org/buglist.cgi?content=130065736
,26.0 Beta,Web API,Added support for the WebAuthn Signal API.  (134729866),,https://bugs.webkit.org/buglist.cgi?content=134729866
,26.0 Beta,Web API,Added support for Scoped Custom Element Registry.  (144888965),,https://bugs.webkit.org/buglist.cgi?content=144888965
,26.0 Beta,Web API,Added support for the Digital Credentials API.  (145536102),,https://bugs.webkit.org/buglist.cgi?content=145536102
,26.0 Beta,Web API,Added support for the File System WritableStream API.  (145875384),,https://bugs.webkit.org/buglist.cgi?content=145875384
,26.0 Beta,Web API,Added support for the request-close command for dialogs.  (146103521),,https://bugs.webkit.org/buglist.cgi?content=146103521
,26.0 Beta,Web API,Added support for the alg parameter when importing or exporting Edward’s-curve based JSON Web Keys in WebCrypto.  (147323269),,https://bugs.webkit.org/buglist.cgi?content=147323269
,26.0 Beta,Web API,Fixed: URL’s protocol setter should forbid switching non-special to special schemes.  (82549495),,https://bugs.webkit.org/buglist.cgi?content=82549495
,26.0 Beta,Web API,Fixed event dispatching to be done by the fullscreen rendering update steps.  (103209495),,https://bugs.webkit.org/buglist.cgi?content=103209495
,26.0 Beta,Web API,"Fixed an overly broad fullscreen exit trigger by restricting it to only text-entry elements gaining focus, preventing non-text input types from causing unexpected fullscreen exits.  (136726993)",,https://bugs.webkit.org/buglist.cgi?content=136726993
,26.0 Beta,Web API,Fixed WKDownload.originatingFrame of downloads originated without a frame.  (145328556),,https://bugs.webkit.org/buglist.cgi?content=145328556
,26.0 Beta,Web API,Fixed fullscreen to use a single queue for event dispatching.  (145372389),,https://bugs.webkit.org/buglist.cgi?content=145372389
,26.0 Beta,Web API,Fixed the ProgressEvent members loaded and total to use the double type as per a recent specification change.  (146356214),,https://bugs.webkit.org/buglist.cgi?content=146356214
,26.0 Beta,Web API,Fixed Intrinsic Sizing of SVG embedded via <embed> to be invalidated on navigation.  (147198632),,https://bugs.webkit.org/buglist.cgi?content=147198632
,26.0 Beta,Web API,Fixed an issue where pending utterances do not receive an error event when speech synthesis is cancelled.  (148731039),,https://bugs.webkit.org/buglist.cgi?content=148731039
,26.0 Beta,Web API,Fixed escaping < and > when serializing HTML attribute values.  (150520333),,https://bugs.webkit.org/buglist.cgi?content=150520333
,26.0 Beta,Web API,Fixed making the SpeechRecognition interface available only within a secure context.  (151240414),,https://bugs.webkit.org/buglist.cgi?content=151240414
,26.0 Beta,Web API,Fixed the option element to not trim the label value and correctly handle an empty label.  (151309514),,https://bugs.webkit.org/buglist.cgi?content=151309514
,26.0 Beta,Web API,Removed the getSVGDocument() method from HTMLFrameElement to align with the specification.  (133800070),,https://bugs.webkit.org/buglist.cgi?content=133800070
,26.0 Beta,Web Apps,Added support for any website to become a web app on iOS or iPadOS.  (113034903),,https://bugs.webkit.org/buglist.cgi?content=113034903
,26.0 Beta,Web Extensions,Added support for showing extension keyboard shortcuts in Safari Settings and allow customization on macOS.  (99049863),,https://bugs.webkit.org/buglist.cgi?content=99049863
,26.0 Beta,Web Extensions,Added an option to allow all website access from settings if <all_urls> is an optional host permission.  (145704875),,https://bugs.webkit.org/buglist.cgi?content=145704875
,26.0 Beta,Web Extensions,Added support for the request-method content blocker trigger field.  (148474901),,https://bugs.webkit.org/buglist.cgi?content=148474901
,26.0 Beta,Web Extensions,Fixed a declarativeNetRequest bug that prevents redirects to extension resources.  (145569361) (FB16607632),,https://bugs.webkit.org/buglist.cgi?content=145569361
,26.0 Beta,Web Extensions,Fixed converting declarativeNetRequest rules so that higher numbers are treated as higher priority.  (145570245) (FB16607998),,https://bugs.webkit.org/buglist.cgi?content=145570245
,26.0 Beta,Web Extensions,Fixed an issue causing wasm-unsafe-eval to not get parsed as a valid CSP keyword.  (147551225),,https://bugs.webkit.org/buglist.cgi?content=147551225
,26.0 Beta,Web Extensions,Fixed permissions.getAll() to return the correct origins if all urls and/or hosts match pattern(s) have been granted.  (147872012),,https://bugs.webkit.org/buglist.cgi?content=147872012
,26.0 Beta,Web Inspector,Added support for the console to log both the URI and the time when entering a new navigation context.  (116901390),,https://bugs.webkit.org/buglist.cgi?content=116901390
,26.0 Beta,Web Inspector,Added support for automatic inspection of Service Workers.  (118233905),,https://bugs.webkit.org/buglist.cgi?content=118233905
,26.0 Beta,Web Inspector,Added support for console.profile in Worker.  (144672019),,https://bugs.webkit.org/buglist.cgi?content=144672019
,26.0 Beta,Web Inspector,Added support for exporting and importing data from worker targets in the Timelines tab.  (145330533),,https://bugs.webkit.org/buglist.cgi?content=145330533
,26.0 Beta,Web Inspector,Added a a badge for <slot> to quickly jump to the assigned node in the Elements tab.  (148297936),,https://bugs.webkit.org/buglist.cgi?content=148297936
,26.0 Beta,Web Inspector,Added support for recording Workers in the Timelines tab.  (151721737),,https://bugs.webkit.org/buglist.cgi?content=151721737
,26.0 Beta,Web Inspector,"Fixed pretty-printing CSS to avoid adding a space after the universal selector (*) when followed by a pseudo-class or pseudo-element, preventing unintended changes to CSS selector behavior.  (71544976) (FB8906066)",,https://bugs.webkit.org/buglist.cgi?content=71544976
,26.0 Beta,Web Inspector,Fixed to show a separate overview for each target in the Timelines tab.  (146356054),,https://bugs.webkit.org/buglist.cgi?content=146356054
,26.0 Beta,Web Inspector,Fixed a performance issue when blackboxing a large number of sourcemaps.  (148116377),,https://bugs.webkit.org/buglist.cgi?content=148116377
,26.0 Beta,Web Inspector,Fixed the debugger to step over an await statement as though it is synchronous code.  (149133320),,https://bugs.webkit.org/buglist.cgi?content=149133320
,26.0 Beta,Web Inspector,Fixed parsing sourcemaps asynchronously so that large sourcemaps do not block rendering.  (151269154),,https://bugs.webkit.org/buglist.cgi?content=151269154
,26.0 Beta,Web Inspector,Fixed the Timelines tab to consistently display the target’s hierarchical path for JavaScript and Events to prevent confusion when working with multiple targets.  (152357197),,https://bugs.webkit.org/buglist.cgi?content=152357197
,26.0 Beta,Web Inspector,Removed support for inspecting WebSQL in Web Inspector.  (143596276),,https://bugs.webkit.org/buglist.cgi?content=143596276
,26.0 Beta,Web Inspector,Removed support for inspecting ApplicationCache.  (143596399),,https://bugs.webkit.org/buglist.cgi?content=143596399
,26.0 Beta,WebAssembly,Added support for an in-place interpreter for Wasm.  (113768719),,https://bugs.webkit.org/buglist.cgi?content=113768719
,26.0 Beta,WebGPU,Added support for WebGPU.  (145801580),,https://bugs.webkit.org/buglist.cgi?content=145801580
,26.0 Beta,WebKit API,Added support for a WebKit API in SwiftUI.  (65050537) (FB7842345),,https://bugs.webkit.org/buglist.cgi?content=65050537
,26.0 Beta,WebKit API,Added support for local storage and session storage restoration APIs.  (137700273),,https://bugs.webkit.org/buglist.cgi?content=137700273
,26.0 Beta,WebKit API,Added support for applying backdrop-filter to content behind a transparent webview.  (144100719),,https://bugs.webkit.org/buglist.cgi?content=144100719
,26.0 Beta,WebKit API,Property changes of an @Observable cannot be observed.  (110504118),,https://bugs.webkit.org/buglist.cgi?content=110504118
,26.0 Beta,WebKit API,WKPreferences.isLookToScrollEnabled is not available on non-visionOS platforms.  (152106377),,https://bugs.webkit.org/buglist.cgi?content=152106377
,26.0 Beta,WebRTC,Added support for exposing CSRC information for RTCEncodedVideoStream.  (76548862),,https://bugs.webkit.org/buglist.cgi?content=76548862
,26.0 Beta,WebRTC,Added support for the Speaker Selection API on iOS and iPadOS.  (141436868),,https://bugs.webkit.org/buglist.cgi?content=141436868
,26.0 Beta,WebRTC,Added serialisation of RTCEncodedAudioFrame and RTCEncodedVideoFrame.  (148244334),,https://bugs.webkit.org/buglist.cgi?content=148244334
,26.0 Beta,WebRTC,Added support for ImageCapture.grabFrame.  (148425176),,https://bugs.webkit.org/buglist.cgi?content=148425176
,26.0 Beta,WebRTC,Added support for RTCRtpScriptTransformer.generateKeyFrame to take a rid parameter.  (148592676),,https://bugs.webkit.org/buglist.cgi?content=148592676
,26.0 Beta,WebRTC,Added support for RTCEncodedAudioFrame and RTCEncodedVideoFrame constructors.  (149541424),,https://bugs.webkit.org/buglist.cgi?content=149541424
,26.0 Beta,WebRTC,Added support for exposing a default system speaker device.  (151761469),,https://bugs.webkit.org/buglist.cgi?content=151761469
,26.0 Beta,WebRTC,"Fixed switching from speaker to receiver does not work the first time, but only the second time.  (141685006)",,https://bugs.webkit.org/buglist.cgi?content=141685006
,26.0 Beta,WebRTC,Fixed enumerateDevices returning devices as available when permissions are denied.  (147313922),,https://bugs.webkit.org/buglist.cgi?content=147313922
,26.0 Beta,WebRTC,Fixed enumerateDevices to not check for device permission.  (148094614),,https://bugs.webkit.org/buglist.cgi?content=148094614
,26.0 Beta,WebRTC,Fixed WebRTC encoded transform to transfer to the RTC encoded frame array buffer.  (148343876),,https://bugs.webkit.org/buglist.cgi?content=148343876
,26.0 Beta,WebRTC,Fixed RTC encoded frame timestamp should be persistent.  (148580865),,https://bugs.webkit.org/buglist.cgi?content=148580865
,26.0 Beta,WebRTC,"Fixed the configurationchange event to fire when a microphone’s audio unit changes its echo cancellation mode, ensuring web pages are notified of such changes to update track settings accordingly.  (150770940)",,https://bugs.webkit.org/buglist.cgi?content=150770940
,26.0 Beta,WKWebView,Added Screen Time support to WKWebView.  (62901207),,https://bugs.webkit.org/buglist.cgi?content=62901207
,26.0 Beta,WKWebView,"Digital Credentials, announced at WWDC is not supported in WKWebView. Follow WebKit bug 268516 for updates.  (152531092)","https://developer.apple.com/videos/play/wwdc2025/232 
https://bugs.webkit.org/show_bug.cgi?id=293646",https://bugs.webkit.org/buglist.cgi?content=152531092
