,18.4 Beta,SVG,Fixed SVGElement.prototype.ownerSVGElement on the outermost <svg> in foreignObject.  (143625675),,https://bugs.webkit.org/buglist.cgi?content=143625675
,18.4 Beta,SVG,Removed the SVG 1.1 kerning property.  (116965514),,https://bugs.webkit.org/buglist.cgi?content=116965514
,18.4 Beta,SVG,Removed SVGDocument alias to XMLDocument.  (123121696),,https://bugs.webkit.org/buglist.cgi?content=123121696
,18.4 Beta,Tables,"Fixed table row direction to be determined by the table’s direction, not the section.  (99343532)",,https://bugs.webkit.org/buglist.cgi?content=99343532
,18.4 Beta,Tables,"Fixed missing behavior for rowspan=""0"" on HTML tables where 0 means span over all the remaining rows.  (133910430)",,https://bugs.webkit.org/buglist.cgi?content=133910430
,18.4 Beta,Tables,Fixed Table Root to also account for fill-available in a fixed table layout.  (137297914),,https://bugs.webkit.org/buglist.cgi?content=137297914
,18.4 Beta,Tables,Fixed table section and row background to not be treated as opaque.  (142588505),,https://bugs.webkit.org/buglist.cgi?content=142588505
,18.4 Beta,Text,Fixed an issue where a thick underline would not show on short content.  (64705955),,https://bugs.webkit.org/buglist.cgi?content=64705955
,18.4 Beta,Text,"Fixed: The changes for GB18030-2022 now properly impact GBK as well, as required by the Encoding Standard.  (136368583)",,https://bugs.webkit.org/buglist.cgi?content=136368583
,18.4 Beta,Text,Fixed automatically hyphenating text only when a language specified.  (136826305),,https://bugs.webkit.org/buglist.cgi?content=136826305
,18.4 Beta,Text,Fixed the boundary style calculation whentext-spacing: text-autospace is applied.  (137153961),,https://bugs.webkit.org/buglist.cgi?content=137153961
,18.4 Beta,Text,Fixed displaying OpenType-SVG color fonts.  (137496217) (FB15426148),,https://bugs.webkit.org/buglist.cgi?content=137496217
,18.4 Beta,Web API,Added support for element.focus({ focusVisible: true }).  (97021844),,https://bugs.webkit.org/buglist.cgi?content=97021844
,18.4 Beta,Web API,Added support for PublicKeyCredential.toJSON().  (109419228),,https://bugs.webkit.org/buglist.cgi?content=109419228
,18.4 Beta,Web API,Added support for the Cookie Store API.  (135969444),,https://bugs.webkit.org/buglist.cgi?content=135969444
,18.4 Beta,Web API,"Added Key generation, import and export support for CryptoKeyOKP(x25519/ed25519).  (136368298)",,https://bugs.webkit.org/buglist.cgi?content=136368298
,18.4 Beta,Web API,Added support for Brotli to Compression Streams.  (137244214),,https://bugs.webkit.org/buglist.cgi?content=137244214
,18.4 Beta,Web API,Added an option to set the popover’s invoker from an imperative API.  (139362169),,https://bugs.webkit.org/buglist.cgi?content=139362169
,18.4 Beta,Web API,Added support for Declarative Web Push.  (141082392),,https://bugs.webkit.org/buglist.cgi?content=141082392
,18.4 Beta,Web API,Added support for X25519 for Web Cryptography.  (141346336),,https://bugs.webkit.org/buglist.cgi?content=141346336
,18.4 Beta,Web API,Added support for dialog.requestClose().  (143388390),,https://bugs.webkit.org/buglist.cgi?content=143388390
,18.4 Beta,Web API,Fixed: Aligned some MIME type handling in EME with the MIME Sniffing standard.  (114311586),,https://bugs.webkit.org/buglist.cgi?content=114311586
,18.4 Beta,Web API,"Fixed window.history.replaceState('', '', '') having no effect on macOS.  (117782346)",,https://bugs.webkit.org/buglist.cgi?content=117782346
,18.4 Beta,Web API,Fixed MutationObserver to observe style attribute changes when resizing the element.  (120109181),,https://bugs.webkit.org/buglist.cgi?content=120109181
,18.4 Beta,Web API,Fixed: Updated selectorText handling to align with the specification for CSSPageRule.  (125588212),,https://bugs.webkit.org/buglist.cgi?content=125588212
,18.4 Beta,Web API,Fixed Gamepad rumble issue where sending two sequential playEffect() requests prevents reset() from working as expected.  (126589062) (FB13733668),,https://bugs.webkit.org/buglist.cgi?content=126589062
,18.4 Beta,Web API,Fixed matching emoji in an element’s id attribute from a <link rel=expect> with an href that uses percent-encoded syntax.  (134531921),,https://bugs.webkit.org/buglist.cgi?content=134531921
,18.4 Beta,Web API,Fixed the onrejectionhandled and onunhandledrejection event handler attributes to work correctly on body and frameset elements.  (135401362),,https://bugs.webkit.org/buglist.cgi?content=135401362
,18.4 Beta,Web API,Fixed render blocking for <link> to not match elements that are on a ‘stack of open elements’ for the parser.  (135846827),,https://bugs.webkit.org/buglist.cgi?content=135846827
,18.4 Beta,Web API,Fixed Distraction Control unexpectedly hiding out-of-flow elements that overlap with a hidden element.  (136358918),,https://bugs.webkit.org/buglist.cgi?content=136358918
,18.4 Beta,Web API,Fixed CSSOM setSelectorText(string) to prepend the implicit selector.  (136791222),,https://bugs.webkit.org/buglist.cgi?content=136791222
,18.4 Beta,Web API,Fixed HTMLElement.prototype.requestPointerLock to return a Promise.  (139854530),,https://bugs.webkit.org/buglist.cgi?content=139854530
,18.4 Beta,Web API,Fixed innerText behavior for <details> and <summary>.  (140172890),,https://bugs.webkit.org/buglist.cgi?content=140172890
,18.4 Beta,Web API,Fixed the HTML parser phone number handling to better account for MathML.  (141632782),,https://bugs.webkit.org/buglist.cgi?content=141632782
,18.4 Beta,Web API,Fixed Range.getClientRects to take surrogate pairs into account.  (142098484),,https://bugs.webkit.org/buglist.cgi?content=142098484
,18.4 Beta,Web API,Fixed tokenization of the rel attribute of the link element and Link header.  (142600096),,https://bugs.webkit.org/buglist.cgi?content=142600096
,18.4 Beta,Web API,"Removed wheel event handling for <input type=""number""> to match platform conventions.  (99318505)",,https://bugs.webkit.org/buglist.cgi?content=99318505
,18.4 Beta,Web Assembly,Added support for JIT-less Wasm.  (113768974),,https://bugs.webkit.org/buglist.cgi?content=113768974
,18.4 Beta,Web Authentication,Fixed .catch() for conditional mediation  not getting passed the abort reason that was thrown.  (112178073),,https://bugs.webkit.org/buglist.cgi?content=112178073
,18.4 Beta,Web Extensions,Fixed an issue causing content blockers to not hide content in “about:blank” frames.  (134273470),,https://bugs.webkit.org/buglist.cgi?content=134273470
,18.4 Beta,Web Extensions,Fixed a slowdown in applying rulesets and dynamic rules in declarativeNetRequest.  (136394861) (FB15196130),,https://bugs.webkit.org/buglist.cgi?content=136394861
,18.4 Beta,Web Extensions,Fixed clicking the “Clear Storage…” button in Safari Extensions Settings.  (137533628),,https://bugs.webkit.org/buglist.cgi?content=137533628
,18.4 Beta,Web Extensions,Fixed the webRequest.onBeforeRequest event missing the requestBody.  (140338580) (FB15911234),,https://bugs.webkit.org/buglist.cgi?content=140338580
,18.4 Beta,Web Inspector,Added support for Remote Web Inspector to be accessible from the dock and other app switching features of macOS.  (104195845),,https://bugs.webkit.org/buglist.cgi?content=104195845
,18.4 Beta,Web Inspector,Added support for ignoreList in sourcemaps.  (130630075),,https://bugs.webkit.org/buglist.cgi?content=130630075
,18.4 Beta,Web Inspector,Added support for viewport presets in Responsive Design Mode.  (131541189),,https://bugs.webkit.org/buglist.cgi?content=131541189
,18.4 Beta,Web Inspector,Added support for the Apps and Devices Inspector.  (134519731),,https://bugs.webkit.org/buglist.cgi?content=134519731
,18.4 Beta,Web Inspector,Exposed cookie Partition Key in Web Inspector.  (136293236),,https://bugs.webkit.org/buglist.cgi?content=136293236
,18.4 Beta,Web Inspector,Added the ability to modify only the headers of a request using a Request Local Override.  (139043491),,https://bugs.webkit.org/buglist.cgi?content=139043491
,18.4 Beta,Web Inspector,Added support for sending Android user agents using the device override menu when Web Inspector is connected to a remote device.  (139305520),,https://bugs.webkit.org/buglist.cgi?content=139305520
,18.4 Beta,Web Inspector,Added support for DOMRect in console.screenshot.  (141650264),,https://bugs.webkit.org/buglist.cgi?content=141650264
,18.4 Beta,Web Inspector,Added an orientation toggle to rotate a viewport preset in Responsive Design Mode.  (142632311),,https://bugs.webkit.org/buglist.cgi?content=142632311
,18.4 Beta,Web Inspector,Fixed ensuring that all of the Desktop Sites on iPad site-specific hacks are disabled when the site-specific hacks setting is turned off in Web Inspector.  (50035167),,https://bugs.webkit.org/buglist.cgi?content=50035167
,18.4 Beta,Web Inspector,Fixed style rules to stay editable after being modified by CSSOM in JavaScript.  (124650808),,https://bugs.webkit.org/buglist.cgi?content=124650808
,18.4 Beta,Web Inspector,Fixed glitches when trying to edit a style from a stylesheet that has an @import statement.  (131756178),,https://bugs.webkit.org/buglist.cgi?content=131756178
,18.4 Beta,Web Inspector,Fixed error cases to match new source map specification.  (137934436),,https://bugs.webkit.org/buglist.cgi?content=137934436
,18.4 Beta,Web Inspector,Fixed the overview icon to be inverted dark mode in the Graphics tab.  (140602803),,https://bugs.webkit.org/buglist.cgi?content=140602803
,18.4 Beta,Web Inspector,Fixed recorded WebGL objects not getting highlighted correctly in the Graphics tab.  (140625113),,https://bugs.webkit.org/buglist.cgi?content=140625113
,18.4 Beta,Web Inspector,Fixed remote device connections by ensuring the Develop menu attempts a service connection to read the setting when it’s not directly accessible.  (144251569),,https://bugs.webkit.org/buglist.cgi?content=144251569
,18.4 Beta,WebAssembly,Added support for the new Wasm Exception Specification.  (131409318),,https://bugs.webkit.org/buglist.cgi?content=131409318
,18.4 Beta,WebAssembly,Fixed Wasm legacy catch_all instruction to correctly catch thrown JS primitives.  (135972897),,https://bugs.webkit.org/buglist.cgi?content=135972897
,18.4 Beta,WebDriver,Fixed a crash that could occur when simulating drag events with the right mouse button.  (137068514),,https://bugs.webkit.org/buglist.cgi?content=137068514
,18.4 Beta,WebRTC,Added support for MediaSession capture mute API.  (131386187),,https://bugs.webkit.org/buglist.cgi?content=131386187
,18.4 Beta,WebRTC,Added support for stuns server URIs.  (136505783),,https://bugs.webkit.org/buglist.cgi?content=136505783
,18.4 Beta,WebRTC,Added support for enumerated visible network interfaces.  (137067672),,https://bugs.webkit.org/buglist.cgi?content=137067672
,18.4 Beta,WebRTC,Added support for the Speaker Selection API on macOS.  (140918327),,https://bugs.webkit.org/buglist.cgi?content=140918327
,18.4 Beta,WebRTC,Fixed MediaSession.setMicrophoneActive(true) prompting repeatedly if the microphone was muted by the user-agent once.  (135941062),,https://bugs.webkit.org/buglist.cgi?content=135941062
,18.4 Beta,WebRTC,Fixed setCameraActive to not unmute microphone if the user-agent previously muted both camera and microphone.  (136221456),,https://bugs.webkit.org/buglist.cgi?content=136221456
,18.4 Beta,WebRTC,Fixed AirPods unmuting to not unmute the camera if website muted the camera.  (137065964),,https://bugs.webkit.org/buglist.cgi?content=137065964
,18.4 Beta,WKWebView,Added support for customizing the file upload flow for file inputs.  (130219174),,https://bugs.webkit.org/buglist.cgi?content=130219174
,18.4 Beta,WKWebView,Added support for WKNavigationAction/buttonNumber and WKNavigationAction/modifierFlags as API on iOS.  (136865172),,https://bugs.webkit.org/buglist.cgi?content=136865172
,18.4 Beta,WKWebView,Added support for the Writing Tools API in visionOS.  (140412673),,https://bugs.webkit.org/buglist.cgi?content=140412673
,18.4 Beta,WKWebView,Fixed calling WKWebView.evaluateJavaScript in an async context when nothing is returned by JS.  (139618495) (FB15755273),,https://bugs.webkit.org/buglist.cgi?content=139618495
